71, deaths, total, 28
71, tests, 1M_pop, 15802409
71, tests, total, 778000
71, day, 2024-03-25
71, time, 2024-03-25T09:45:14+00:00
72, continent, Africa
72, country, Guinea
72, population, 13865691
72, cases, new, None
72, cases, active, 347
72, cases, critical, None
72, cases, recovered, 37757
72, cases, 1M_pop, 2782
72, cases, total, 38572
72, deaths, new, None
72, deaths, 1M_pop, 34
72, deaths, total, 468
72, tests, 1M_pop, 47607
72, tests, total, 660107
72, day, 2024-03-25
72, time, 2024-03-25T09:45:14+00:00
73, continent, Africa
73, country, Tanzania
73, population, 63298550
73, cases, new, None
73, cases, active, None
73, cases, critical, None
73, cases, recovered, None
73, cases, 1M_pop, 683
73, cases, total, 43223
73, deaths, new, None
73, deaths, 1M_pop, 13
73, deaths, total, 846
73, tests, 1M_pop, None
73, tests, total, None
73, day, 2024-03-25
73, time, 2024-03-25T09:45:14+00:00
74, continent, Africa
74, country, Mali
74, population, 21473764
74, cases, new, None
74, cases, active, 89
74, cases, critical, None
74, cases, recovered, 32332
74, cases, 1M_pop, 1544
74, cases, total, 33164
74, deaths, new, None
74, deaths, 1M_pop, 35
74, deaths, total, 743
74, tests, 1M_pop, 37483
74, tests, total, 804909
74, day, 2024-03-25
74, time, 2024-03-25T09:45:14+00:00
75, continent, Africa
75, country, Lesotho
75, population, 2175699
75, cases, new, None
75, cases, active, 9435
75, cases, critical, None
75, cases, recovered, 25980
75, cases, 1M_pop, 16610
75, cases, total, 36138
75, deaths, new, None
75, deaths, 1M_pop, 332
75, deaths, total, 723
75, tests, 1M_pop, 198199
75, tests, total, 431221
75, day, 2024-03-25
75, time, 2024-03-25T09:45:14+00:00
76, continent, North-America
76, country, Haiti
76, population, 11680283
76, cases, new, None
76, cases, active, 73
76, cases, critical, None
76, cases, recovered, 33734
76, cases, 1M_pop, 2968
76, cases, total, 34667
76, deaths, new, None
76, deaths, 1M_pop, 74
76, deaths, total, 860
76, tests, 1M_pop, 11337
76, tests, total, 132422
76, day, 2024-03-25
76, time, 2024-03-25T09:45:14+00:00
77, continent, Africa
77, country, Togo
77, population, 8680837
77, cases, new, None
77, cases, active, 2
77, cases, critical, None
77, cases, recovered, 39277
77, cases, 1M_pop, 4558
77, cases, total, 39569
77, deaths, new, None
77, deaths, 1M_pop, 33
77, deaths, total, 290
77, tests, 1M_pop, 93895
77, tests, total, 815088
77, day, 2024-03-25
77, time, 2024-03-25T09:45:14+00:00
78, continent, Oceania
78, country, Fiji
78, population, 909466
78, cases, new, None
78, cases, active, 1006
78, cases, critical, None
78, cases, recovered, 67226
78, cases, 1M_pop, 75997
78, cases, total, 69117
78, deaths, new, None
78, deaths, 1M_pop, 973
78, deaths, total, 885
78, tests, 1M_pop, 739866
78, tests, total, 672883
78, day, 2024-03-25
78, time, 2024-03-25T09:45:13+00:00
79, continent, South-America
79, country, Suriname
79, population, 596831
79, cases, new, None
79, cases, active, None
79, cases, critical, None
79, cases, recovered, None
79, cases, 1M_pop, 138378
79, cases, total, 82588
79, deaths, new, None
79, deaths, 1M_pop, 2359
79, deaths, total, 1408
79, tests, 1M_pop, 405822
79, tests, total, 242207
79, day, 2024-03-25
79, time, 2024-03-25T09:45:13+00:00
80, continent, Africa
80, country, Sudan
80, population, 45992020
80, cases, new, None
80, cases, active, 0
80, cases, critical, None
80, cases, recovered, 58947
80, cases, 1M_pop, 1391
80, cases, total, 63993
80, deaths, new, None
80, deaths, 1M_pop, 110
80, deaths, total, 5046
80, tests, 1M_pop, 12240
80, tests, total, 562941
80, day, 2024-03-25
80, time, 2024-03-25T09:45:13+00:00
81, continent, Asia
81, country, Syria
81, population, 19364809
81, cases, new, +7
81, cases, active, 0
81, cases, critical, None
81, cases, recovered, 54578
81, cases, 1M_pop, 2982
81, cases, total, 57743
81, deaths, new, None
81, deaths, 1M_pop, 163
81, deaths, total, 3165
81, tests, 1M_pop, 7553
81, tests, total, 146269
81, day, 2024-03-25
81, time, 2024-03-25T09:45:13+00:00
82, continent, Asia
82, country, Bhutan
82, population, 787941
82, cases, new, +3
82, cases, active, 1112
82, cases, critical, None
82, cases, recovered, 61564
82, cases, 1M_pop, 79571
82, cases, total, 62697
82, deaths, new, None
82, deaths, 1M_pop, 27
82, deaths, total, 21
82, tests, 1M_pop, 2923739
82, tests, total, 2303734
82, day, 2024-03-25
82, time, 2024-03-25T09:45:13+00:00
83, continent, Africa
83, country, Burundi
83, population, 12624840
83, cases, new, None
83, cases, active, 1114
83, cases, critical, None
83, cases, recovered, 53569
83, cases, 1M_pop, 4334
83, cases, total, 54721
83, deaths, new, None
83, deaths, 1M_pop, 3
83, deaths, total, 38
83, tests, 1M_pop, 27386
83, tests, total, 345742
83, day, 2024-03-25
83, time, 2024-03-25T09:45:13+00:00
84, continent, Africa
84, country, Cabo-Verde
84, population, 567678
84, cases, new, None
84, cases, active, 305
84, cases, critical, 23
84, cases, recovered, 63755
84, cases, 1M_pop, 113580
84, cases, total, 64477
84, deaths, new, None
84, deaths, 1M_pop, 735
84, deaths, total, 417
84, tests, 1M_pop, 707482
84, tests, total, 401622
84, day, 2024-03-25
84, time, 2024-03-25T09:45:13+00:00
85, continent, Oceania
85, country, New-Caledonia
85, population, 290915
85, cases, new, None
85, cases, active, None
85, cases, critical, None
85, cases, recovered, None
85, cases, 1M_pop, 275214
85, cases, total, 80064
85, deaths, new, None
85, deaths, 1M_pop, 1079
85, deaths, total, 314
85, tests, 1M_pop, 340182
85, tests, total, 98964
85, day, 2024-03-25
85, time, 2024-03-25T09:45:13+00:00
86, continent, Oceania
86, country, Papua-New-Guinea
86, population, 9292169
86, cases, new, None
86, cases, active, 26
86, cases, critical, None
86, cases, recovered, 46168
86, cases, 1M_pop, 5043
86, cases, total, 46864
86, deaths, new, None
86, deaths, 1M_pop, 72
86, deaths, total, 670
86, tests, 1M_pop, 26813
86, tests, total, 249149
86, day, 2024-03-25
86, time, 2024-03-25T09:45:13+00:00
87, continent, Europe
87, country, Andorra
87, population, 77463
87, cases, new, None
87, cases, active, None
87, cases, critical, None
87, cases, recovered, None
87, cases, 1M_pop, 619844
87, cases, total, 48015
87, deaths, new, None
87, deaths, 1M_pop, 2130
87, deaths, total, 165
87, tests, 1M_pop, 3225256
87, tests, total, 249838
87, day, 2024-03-25
87, time, 2024-03-25T09:45:13+00:00
88, continent, Africa
88, country, Gabon
88, population, 2331533
88, cases, new, None
88, cases, active, 70
88, cases, critical, None
88, cases, recovered, 48674
88, cases, 1M_pop, 21038
88, cases, total, 49051
88, deaths, new, None
88, deaths, 1M_pop, 132
88, deaths, total, 307
88, tests, 1M_pop, 695641
88, tests, total, 1621909
88, day, 2024-03-25
88, time, 2024-03-25T09:45:13+00:00
89, continent, Africa
89, country, Seychelles
89, population, 99426
89, cases, new, None
89, cases, active, 0
89, cases, critical, None
89, cases, recovered, 51048
89, cases, 1M_pop, 515157
89, cases, total, 51220
89, deaths, new, None
89, deaths, 1M_pop, 1730
89, deaths, total, 172
89, tests, 1M_pop, None
89, tests, total, None
89, day, 2024-03-25
89, time, 2024-03-25T09:45:13+00:00
90, continent, Africa
90, country, Eswatini
90, population, 1184817
90, cases, new, None
90, cases, active, 648
90, cases, critical, None
90, cases, recovered, 73116
90, cases, 1M_pop, 63462
90, cases, total, 75191
90, deaths, new, None
90, deaths, 1M_pop, 1204
90, deaths, total, 1427
90, tests, 1M_pop, 885119
90, tests, total, 1048704
90, day, 2024-03-25
90, time, 2024-03-25T09:45:13+00:00
91, continent, South-America
91, country, Guyana
91, population, 794045
91, cases, new, None
91, cases, active, 824
91, cases, critical, None
91, cases, recovered, 72013
91, cases, 1M_pop, 93366
91, cases, total, 74137
91, deaths, new, None
91, deaths, 1M_pop, 1637
91, deaths, total, 1300
91, tests, 1M_pop, 923396
91, tests, total, 733218
91, day, 2024-03-25
91, time, 2024-03-25T09:45:13+00:00
92, continent, Oceania
92, country, French-Polynesia
92, population, 284164
92, cases, new, None
92, cases, active, None
92, cases, critical, None
92, cases, recovered, None
92, cases, 1M_pop, 278902
92, cases, total, 79254
92, deaths, new, None
92, deaths, 1M_pop, 2287
92, deaths, total, 650
92, tests, 1M_pop, None
92, tests, total, None
92, day, 2024-03-25
92, time, 2024-03-25T09:45:13+00:00
93, continent, Africa
93, country, Madagascar
93, population, 29178077
93, cases, new, None
93, cases, active, 198
93, cases, critical, None
93, cases, recovered, 66862
93, cases, 1M_pop, 2347
93, cases, total, 68486
93, deaths, new, None
93, deaths, 1M_pop, 49
93, deaths, total, 1426
93, tests, 1M_pop, 18210
93, tests, total, 531329
93, day, 2024-03-25
93, time, 2024-03-25T09:45:13+00:00
94, continent, North-America
94, country, Belize
94, population, 412190
94, cases, new, None
94, cases, active, None
94, cases, critical, None
94, cases, recovered, None
94, cases, 1M_pop, 173175
94, cases, total, 71381
94, deaths, new, None
94, deaths, 1M_pop, 1669
94, deaths, total, 688
94, tests, 1M_pop, 1397453
94, tests, total, 576016
94, day, 2024-03-25
94, time, 2024-03-25T09:45:13+00:00
95, continent, Africa
95, country, Mauritania
95, population, 4901981
95, cases, new, None
95, cases, active, 371
95, cases, critical, None
95, cases, recovered, 62471
95, cases, 1M_pop, 13023
95, cases, total, 63839
95, deaths, new, None
95, deaths, 1M_pop, 203
95, deaths, total, 997
95, tests, 1M_pop, 206030
95, tests, total, 1009957
95, day, 2024-03-25
95, time, 2024-03-25T09:45:13+00:00
96, continent, South-America
96, country, French-Guiana
96, population, 314169
96, cases, new, +13
96, cases, active, 86367
96, cases, critical, 6
96, cases, recovered, 11254
96, cases, 1M_pop, 312065
96, cases, total, 98041
96, deaths, new, None
96, deaths, 1M_pop, 1337
96, deaths, total, 420
96, tests, 1M_pop, 2072951
96, tests, total, 651257
96, day, 2024-03-25
96, time, 2024-03-25T09:45:12+00:00
97, continent, Europe
97, country, Channel-Islands
97, population, 176463
97, cases, new, +91
97, cases, active, 168
97, cases, critical, None
97, cases, recovered, 101321
97, cases, 1M_pop, 576421
97, cases, total, 101717
97, deaths, new, None
97, deaths, 1M_pop, 1292
97, deaths, total, 228
97, tests, 1M_pop, 7099551
97, tests, total, 1252808
97, day, 2024-03-25
97, time, 2024-03-25T09:45:12+00:00
98, continent, Asia
98, country, Maldives
98, population, 540985
98, cases, new, None
98, cases, active, 22691
98, cases, critical, 25
98, cases, recovered, 163687
98, cases, 1M_pop, 345100
98, cases, total, 186694
98, deaths, new, None
98, deaths, 1M_pop, 584
98, deaths, total, 316
98, tests, 1M_pop, 4092223
98, tests, total, 2213831
98, day, 2024-03-25
98, time, 2024-03-25T09:45:12+00:00
99, continent, Africa
99, country, Rwanda
99, population, 13600464
99, cases, new, None
99, cases, active, 11
99, cases, critical, None
99, cases, recovered, 132039
99, cases, 1M_pop, 9817
99, cases, total, 133518
99, deaths, new, None
99, deaths, 1M_pop, 108
99, deaths, total, 1468
99, tests, 1M_pop, 442778
99, tests, total, 6021981
99, day, 2024-03-25
99, time, 2024-03-25T09:45:12+00:00
100, continent, North-America
100, country, Trinidad-and-Tobago
100, population, 1406585
100, cases, new, None
100, cases, active, 28
100, cases, critical, None
100, cases, recovered, 187078
100, cases, 1M_pop, 136143
100, cases, total, 191496
100, deaths, new, None
100, deaths, 1M_pop, 3121
100, deaths, total, 4390
100, tests, 1M_pop, 649295
100, tests, total, 913289
100, day, 2024-03-25
100, time, 2024-03-25T09:45:12+00:00
101, continent, Africa
101, country, Uganda
101, population, 48432863
101, cases, new, None
101, cases, active, 67920
101, cases, critical, None
101, cases, recovered, 100431
101, cases, 1M_pop, 3551
101, cases, total, 171983
101, deaths, new, None
101, deaths, 1M_pop, 75
101, deaths, total, 3632
101, tests, 1M_pop, 62198
101, tests, total, 3012408
101, day, 2024-03-25
101, time, 2024-03-25T09:45:12+00:00
102, continent, North-America
102, country, Guadeloupe
102, population, 399794
102, cases, new, None
102, cases, active, None
102, cases, critical, None
102, cases, recovered, None
102, cases, 1M_pop, 508349
102, cases, total, 203235
102, deaths, new, None
102, deaths, 1M_pop, 2554
102, deaths, total, 1021
102, tests, 1M_pop, 2346306
102, tests, total, 938039
102, day, 2024-03-25
102, time, 2024-03-25T09:45:12+00:00
103, continent, Africa
103, country, Ghana
103, population, 32395450
103, cases, new, None
103, cases, active, 2
103, cases, critical, None
103, cases, recovered, 170425
103, cases, 1M_pop, 5306
103, cases, total, 171889
103, deaths, new, None
103, deaths, 1M_pop, 45
103, deaths, total, 1462
103, tests, 1M_pop, 78456
103, tests, total, 2541625
103, day, 2024-03-25
103, time, 2024-03-25T09:45:12+00:00
104, continent, Africa
104, country, Ivory-Coast
104, population, 27742298
104, cases, new, None
104, cases, active, 52
104, cases, critical, None
104, cases, recovered, 87497
104, cases, 1M_pop, 3186
104, cases, total, 88384
104, deaths, new, None
104, deaths, 1M_pop, 30
104, deaths, total, 835
104, tests, 1M_pop, 60951
104, tests, total, 1690934
104, day, 2024-03-25
104, time, 2024-03-25T09:45:12+00:00
105, continent, Africa
105, country, DRC
105, population, 95240792
105, cases, new, None
105, cases, active, 13381
105, cases, critical, None
105, cases, recovered, 84489
105, cases, 1M_pop, 1043
105, cases, total, 99338
105, deaths, new, None
105, deaths, 1M_pop, 15
105, deaths, total, 1468
105, tests, 1M_pop, 8890
105, tests, total, 846704
105, day, 2024-03-25
105, time, 2024-03-25T09:45:12+00:00
106, continent, North-America
106, country, El-Salvador
106, population, 6550389
106, cases, new, None
106, cases, active, 18215
106, cases, critical, None
106, cases, recovered, 179410
106, cases, 1M_pop, 30816
106, cases, total, 201855
106, deaths, new, None
106, deaths, 1M_pop, 646
106, deaths, total, 4230
106, tests, 1M_pop, 398467
106, tests, total, 2610114
106, day, 2024-03-25
106, time, 2024-03-25T09:45:12+00:00
107, continent, Africa
107, country, Senegal
107, population, 17653671
107, cases, new, None
107, cases, active, 58
107, cases, critical, None
107, cases, recovered, 87024
107, cases, 1M_pop, 5044
107, cases, total, 89053
107, deaths, new, None
107, deaths, 1M_pop, 112
107, deaths, total, 1971
107, tests, 1M_pop, 64946
107, tests, total, 1146543
107, day, 2024-03-25
107, time, 2024-03-25T09:45:12+00:00
108, continent, Africa
108, country, Namibia
108, population, 2633874
108, cases, new, None
108, cases, active, 1078
108, cases, critical, None
108, cases, recovered, 167099
108, cases, 1M_pop, 65409
108, cases, total, 172280
108, deaths, new, None
108, deaths, 1M_pop, 1558
108, deaths, total, 4103
108, tests, 1M_pop, 403460
108, tests, total, 1062663
108, day, 2024-03-25
108, time, 2024-03-25T09:45:12+00:00
109, continent, North-America
109, country, Barbados
109, population, 288023
109, cases, new, None
109, cases, active, 1280
109, cases, critical, None
109, cases, recovered, 108647
109, cases, 1M_pop, 383910
109, cases, total, 110575
109, deaths, new, None
109, deaths, 1M_pop, 2250
109, deaths, total, 648
109, tests, 1M_pop, 2826715
109, tests, total, 814159
109, day, 2024-03-25
109, time, 2024-03-25T09:45:12+00:00
110, continent, Africa
110, country, Malawi
110, population, 20180839
110, cases, new, None
110, cases, active, None
110, cases, critical, None
110, cases, recovered, None
110, cases, 1M_pop, 4437
110, cases, total, 89535
110, deaths, new, None
110, deaths, 1M_pop, 133
110, deaths, total, 2686
110, tests, 1M_pop, 30959
110, tests, total, 624784
110, day, 2024-03-25
110, time, 2024-03-25T09:45:12+00:00
111, continent, Africa
111, country, Cameroon
111, population, 27911548
111, cases, new, None
111, cases, active, 125
111, cases, critical, None
111, cases, recovered, 123280
111, cases, 1M_pop, 4492
111, cases, total, 125379
111, deaths, new, None
111, deaths, 1M_pop, 71
111, deaths, total, 1974
111, tests, 1M_pop, 62762
111, tests, total, 1751774
111, day, 2024-03-25
111, time, 2024-03-25T09:45:12+00:00
112, continent, Africa
112, country, Angola
112, population, 35027343
112, cases, new, None
112, cases, active, 1967
112, cases, critical, None
112, cases, recovered, 103419
112, cases, 1M_pop, 3064
112, cases, total, 107323
112, deaths, new, None
112, deaths, 1M_pop, 55
112, deaths, total, 1937
112, tests, 1M_pop, 42818
112, tests, total, 1499795
112, day, 2024-03-25
112, time, 2024-03-25T09:45:12+00:00
113, continent, North-America
113, country, Jamaica
113, population, 2985094
113, cases, new, None
113, cases, active, None
113, cases, critical, None
113, cases, recovered, None
113, cases, 1M_pop, 52551
113, cases, total, 156869
113, deaths, new, None
113, deaths, 1M_pop, 1258
113, deaths, total, 3756
113, tests, 1M_pop, 396633
113, tests, total, 1183986
113, day, 2024-03-25
113, time, 2024-03-25T09:45:12+00:00
114, continent, Europe
114, country, Malta
114, population, 444033
114, cases, new, +8
114, cases, active, 385
114, cases, critical, None
114, cases, recovered, 120148
114, cases, 1M_pop, 273444
114, cases, total, 121418
114, deaths, new, None
114, deaths, 1M_pop, 1993
114, deaths, total, 885
114, tests, 1M_pop, 4887193
114, tests, total, 2170075
114, day, 2024-03-25
114, time, 2024-03-25T09:45:12+00:00
115, continent, Asia
115, country, Cambodia
115, population, 17168639
115, cases, new, +2
115, cases, active, 3
115, cases, critical, None
115, cases, recovered, 136040
115, cases, 1M_pop, 8102
115, cases, total, 139099
115, deaths, new, None
115, deaths, 1M_pop, 178
115, deaths, total, 3056
115, tests, 1M_pop, 180062
115, tests, total, 3091420
115, day, 2024-03-25
115, time, 2024-03-25T09:45:12+00:00
116, continent, Asia
116, country, Uzbekistan
116, population, 34382084
116, cases, new, +136
116, cases, active, 10539
116, cases, critical, 23
116, cases, recovered, 241486
116, cases, 1M_pop, 7378
116, cases, total, 253662
116, deaths, new, None
116, deaths, 1M_pop, 48
116, deaths, total, 1637
116, tests, 1M_pop, 40077
116, tests, total, 1377915
116, day, 2024-03-25
116, time, 2024-03-25T09:45:11+00:00
117, continent, Asia
117, country, Kyrgyzstan
117, population, 6728271
117, cases, new, +7
117, cases, active, 7500
117, cases, critical, 131
117, cases, recovered, 196406
117, cases, 1M_pop, 30750
117, cases, total, 206897
117, deaths, new, None
117, deaths, 1M_pop, 445
117, deaths, total, 2991
117, tests, 1M_pop, 283460
117, tests, total, 1907195
117, day, 2024-03-25
117, time, 2024-03-25T09:45:11+00:00
118, continent, North-America
118, country, Martinique
118, population, 374087
118, cases, new, None
118, cases, active, None
118, cases, critical, None
118, cases, recovered, None
118, cases, 1M_pop, 615777
118, cases, total, 230354
118, deaths, new, None
118, deaths, 1M_pop, 2946
118, deaths, total, 1102
118, tests, 1M_pop, 2215870
118, tests, total, 828928
118, day, 2024-03-25
118, time, 2024-03-25T09:45:11+00:00
119, continent, Africa
119, country, Algeria
119, population, 45350148
119, cases, new, None
119, cases, active, 82068
119, cases, critical, None
119, cases, recovered, 183061
119, cases, 1M_pop, 5998
119, cases, total, 272010
119, deaths, new, None
119, deaths, 1M_pop, 152
119, deaths, total, 6881
119, tests, 1M_pop, 5093
119, tests, total, 230960
119, day, 2024-03-25
119, time, 2024-03-25T09:45:11+00:00
120, continent, Africa
120, country, Mozambique
120, population, 33089461
120, cases, new, None
120, cases, active, 2676
120, cases, critical, 11
120, cases, recovered, 228805
120, cases, 1M_pop, 7064
120, cases, total, 233731
120, deaths, new, None
120, deaths, 1M_pop, 68
120, deaths, total, 2250
120, tests, 1M_pop, 41437
120, tests, total, 1371127
120, day, 2024-03-25
120, time, 2024-03-25T09:45:11+00:00
121, continent, Africa
121, country, Botswana
121, population, 2441162
121, cases, new, None
121, cases, active, 592
121, cases, critical, 1
121, cases, recovered, 327049
121, cases, 1M_pop, 135363
121, cases, total, 330442
121, deaths, new, None
121, deaths, 1M_pop, 1147
121, deaths, total, 2801
121, tests, 1M_pop, 830300
121, tests, total, 2026898
121, day, 2024-03-25
121, time, 2024-03-25T09:45:11+00:00
122, continent, Europe
122, country, Albania
122, population, 2866374
122, cases, new, None
122, cases, active, 1025
122, cases, critical, None
122, cases, recovered, 330233
122, cases, 1M_pop, 116825
122, cases, total, 334863
122, deaths, new, None
122, deaths, 1M_pop, 1258
122, deaths, total, 3605
122, tests, 1M_pop, 677173
122, tests, total, 1941032
122, day, 2024-03-25
122, time, 2024-03-25T09:45:11+00:00
123, continent, Africa
123, country, Nigeria
123, population, 216746934
123, cases, new, None
123, cases, active, 4080
123, cases, critical, 11
123, cases, recovered, 259953
123, cases, 1M_pop, 1233
123, cases, total, 267188
123, deaths, new, None
123, deaths, 1M_pop, 15
123, deaths, total, 3155
123, tests, 1M_pop, 26339
123, tests, total, 5708974
123, day, 2024-03-25
123, time, 2024-03-25T09:45:11+00:00
124, continent, Asia
124, country, Brunei
124, population, 445431
124, cases, new, None
124, cases, active, 99249
124, cases, critical, 3
124, cases, recovered, 243601
124, cases, 1M_pop, 770209
124, cases, total, 343075
124, deaths, new, None
124, deaths, 1M_pop, 505
124, deaths, total, 225
124, tests, 1M_pop, 1611437
124, tests, total, 717784
124, day, 2024-03-25
124, time, 2024-03-25T09:45:11+00:00
125, continent, Europe
125, country, Iceland
125, population, 345393
125, cases, new, None
125, cases, active, None
125, cases, critical, None
125, cases, recovered, None
125, cases, 1M_pop, 607682
125, cases, total, 209889
125, deaths, new, None
125, deaths, 1M_pop, 663
125, deaths, total, 229
125, tests, 1M_pop, 5780036
125, tests, total, 1996384
125, day, 2024-03-25
125, time, 2024-03-25T09:45:11+00:00
126, continent, Africa
126, country, Zimbabwe
126, population, 15331428
126, cases, new, None
126, cases, active, 1703
126, cases, critical, 12
126, cases, recovered, 258888
126, cases, 1M_pop, 17371
126, cases, total, 266328
126, deaths, new, None
126, deaths, 1M_pop, 374
126, deaths, total, 5737
126, tests, 1M_pop, 164744
126, tests, total, 2525756
126, day, 2024-03-25
126, time, 2024-03-25T09:45:11+00:00
127, continent, Asia
127, country, Afghanistan
127, population, 40754388
127, cases, new, +3
127, cases, active, 14003
127, cases, critical, None
127, cases, recovered, 210164
127, cases, 1M_pop, 5696
127, cases, total, 232152
127, deaths, new, None
127, deaths, 1M_pop, 196
127, deaths, total, 7985
127, tests, 1M_pop, 33531
127, tests, total, 1366532
127, day, 2024-03-25
127, time, 2024-03-25T09:45:11+00:00
128, continent, Europe
128, country, Montenegro
128, population, 627950
128, cases, new, +5
128, cases, active, 1866
128, cases, critical, None
128, cases, recovered, 291794
128, cases, 1M_pop, 472181
128, cases, total, 296506
128, deaths, new, None
128, deaths, 1M_pop, 4532
128, deaths, total, 2846
128, tests, 1M_pop, 4410034
128, tests, total, 2769281
128, day, 2024-03-25
128, time, 2024-03-25T09:45:11+00:00
129, continent, Asia
129, country, Laos
129, population, 7481023
129, cases, new, None
129, cases, active, None
129, cases, critical, None
129, cases, recovered, None
129, cases, 1M_pop, 29268
129, cases, total, 218958
129, deaths, new, None
129, deaths, 1M_pop, 101
129, deaths, total, 758
129, tests, 1M_pop, 164845
129, tests, total, 1233207
129, day, 2024-03-25
129, time, 2024-03-25T09:45:11+00:00
130, continent, Africa
130, country, Egypt
130, population, 106156692
130, cases, new, None
130, cases, active, 49228
130, cases, critical, 122
130, cases, recovered, 442182
130, cases, 1M_pop, 4861
130, cases, total, 516023
130, deaths, new, None
130, deaths, 1M_pop, 232
130, deaths, total, 24613
130, tests, 1M_pop, 34792
130, tests, total, 3693367
130, day, 2024-03-25
130, time, 2024-03-25T09:45:10+00:00
131, continent, Asia
131, country, Qatar
131, population, 2979915
131, cases, new, +28
131, cases, active, 147
131, cases, critical, 16
131, cases, recovered, 513687
131, cases, 1M_pop, 172664
131, cases, total, 514524
131, deaths, new, None
131, deaths, 1M_pop, 232
131, deaths, total, 690
131, tests, 1M_pop, 1364257
131, tests, total, 4065369
131, day, 2024-03-25
131, time, 2024-03-25T09:45:10+00:00
132, continent, Africa
132, country, Libya
132, population, 7040745
132, cases, new, +4
132, cases, active, 2
132, cases, critical, None
132, cases, recovered, 500835
132, cases, 1M_pop, 72048
132, cases, total, 507274
132, deaths, new, None
132, deaths, 1M_pop, 914
132, deaths, total, 6437
132, tests, 1M_pop, 352782
132, tests, total, 2483848
132, day, 2024-03-25
132, time, 2024-03-25T09:45:10+00:00
133, continent, Asia
133, country, Oman
133, population, 5323993
133, cases, new, None
133, cases, active, None
133, cases, critical, None
133, cases, recovered, None
133, cases, 1M_pop, 75028
133, cases, total, 399449
133, deaths, new, None
133, deaths, 1M_pop, 869
133, deaths, total, 4628
133, tests, 1M_pop, 4695724
133, tests, total, 25000000
133, day, 2024-03-25
133, time, 2024-03-25T09:45:10+00:00
134, continent, Africa
134, country, Kenya
134, population, 56215221
134, cases, new, None
134, cases, active, 1132
134, cases, critical, None
134, cases, recovered, 337309
134, cases, 1M_pop, 6122
134, cases, total, 344130
134, deaths, new, None
134, deaths, 1M_pop, 101
134, deaths, total, 5689
134, tests, 1M_pop, 70569
134, tests, total, 3967062
134, day, 2024-03-25
134, time, 2024-03-25T09:45:10+00:00
135, continent, North-America
135, country, Honduras
135, population, 10221247
135, cases, new, None
135, cases, active, None
135, cases, critical, None
135, cases, recovered, None
135, cases, 1M_pop, 46432
135, cases, total, 474590
135, deaths, new, None
135, deaths, 1M_pop, 1092
135, deaths, total, 11165
135, tests, 1M_pop, 162472
135, tests, total, 1660662
135, day, 2024-03-25
135, time, 2024-03-25T09:45:10+00:00
136, continent, Africa
136, country, R&eacute;union
136, population, 908061
136, cases, new, None
136, cases, active, None
136, cases, critical, None
136, cases, recovered, None
136, cases, 1M_pop, 544672
136, cases, total, 494595
136, deaths, new, None
136, deaths, 1M_pop, 1014
136, deaths, total, 921
136, tests, 1M_pop, 1766027
136, tests, total, 1603660
136, day, 2024-03-25
136, time, 2024-03-25T09:45:10+00:00
137, continent, Africa
137, country, Ethiopia
137, population, 120812698
137, cases, new, None
137, cases, active, 5372
137, cases, critical, None
137, cases, recovered, 488171
137, cases, 1M_pop, 4148
137, cases, total, 501117
137, deaths, new, None
137, deaths, 1M_pop, 63
137, deaths, total, 7574
137, tests, 1M_pop, 46066
137, tests, total, 5565340
137, day, 2024-03-25
137, time, 2024-03-25T09:45:10+00:00
138, continent, Africa
138, country, Zambia
138, population, 19470234
138, cases, new, None
138, cases, active, 3919
138, cases, critical, None
138, cases, recovered, 341316
138, cases, 1M_pop, 17940
138, cases, total, 349304
138, deaths, new, None
138, deaths, 1M_pop, 209
138, deaths, total, 4069
138, tests, 1M_pop, 211244
138, tests, total, 4112961
138, day, 2024-03-25
138, time, 2024-03-25T09:45:10+00:00
139, continent, Asia
139, country, Armenia
139, population, 2971966
139, cases, new, None
139, cases, active, 7488
139, cases, critical, None
139, cases, recovered, 435162
139, cases, 1M_pop, 151895
139, cases, total, 451426
139, deaths, new, None
139, deaths, 1M_pop, 2953
139, deaths, total, 8776
139, tests, 1M_pop, 1091164
139, tests, total, 3242901
139, day, 2024-03-25
139, time, 2024-03-25T09:45:10+00:00
140, continent, Europe
140, country, Bosnia-and-Herzegovina
140, population, 3249317
140, cases, new, None
140, cases, active, 8116
140, cases, critical, None
140, cases, recovered, 379084
140, cases, 1M_pop, 124206
140, cases, total, 403585
140, deaths, new, None
140, deaths, 1M_pop, 5043
140, deaths, total, 16385
140, tests, 1M_pop, 580036
140, tests, total, 1884721
140, day, 2024-03-25
140, time, 2024-03-25T09:45:10+00:00
141, continent, Europe
141, country, North-Macedonia
141, population, 2081304
141, cases, new, None
141, cases, active, 3481
141, cases, critical, None
141, cases, recovered, 337068
141, cases, 1M_pop, 168414
141, cases, total, 350520
141, deaths, new, None
141, deaths, 1M_pop, 4791
141, deaths, total, 9971
141, tests, 1M_pop, 1069626
141, tests, total, 2226216
141, day, 2024-03-25
141, time, 2024-03-25T09:45:10+00:00
142, continent, Europe
142, country, Luxembourg
142, population, 642371
142, cases, new, None
142, cases, active, None
142, cases, critical, None
142, cases, recovered, None
142, cases, 1M_pop, 608865
142, cases, total, 391117
142, deaths, new, None
142, deaths, 1M_pop, 1918
142, deaths, total, 1232
142, tests, 1M_pop, 7140959
142, tests, total, 4587145
